Longitude,Latitude,YearNum,Year,Season,Type,AreaHa,PerimeterM,StartDate,EndDate,FireNo,FireName,Shape__Area,Shape__Length
151.5158984985543,-32.921024518229785,2010,2010,2010-11,Wildfire,1.21993089,532.84343321,2010/11/27 00:00:00+00,2010/12/02 00:00:00+00,10112733150,Sugar Loaf Range,12176.65234375,532.347762264226
150.6874074915384,-33.203410313628616,2010,2010,2010-11,Wildfire,1.466192,454.78257427,2010/12/15 00:00:00+00,2010/12/16 00:00:00+00,10121533416,Tari Springs Fire,14634.1484375,454.35190873121
151.5192642849935,-32.961743419615054,2010,2010,2010-11,Wildfire,10.70535313,1741.82625621,2011/01/26 00:00:00+00,2011/02/01 00:00:00+00,11012634068,Sugarloaf Fire,106853.68359375,1740.19974465275
151.5174777895258,-32.965426210265456,2010,2010,2010-11,Wildfire,0.28926615,233.87406524,2011/01/23 00:00:00+00,2011/01/25 00:00:00+00,11012434034,Wakefield Rd Fire,2887.2421875,233.655655613058
151.04258227423037,-33.161028648366205,2010,2010,2010-11,Wildfire,12.15574953,1469.00091592,2011/01/01 00:00:00+00,2011/01/03 00:00:00+00,11010133683,Mogo Creek Fire,121327.6484375,1467.61143163808
151.41621036016326,-32.802424174023145,2010,2010,2010-11,Wildfire,0.1000856,137.51451326,2011/01/29 00:00:00+00,2011/01/30 00:00:00+00,11013034144,Bush Alight - Cessnock,999.02734375,137.388596950998
151.41692768400932,-32.803343402922756,2010,2010,2010-11,Wildfire,0.03139522,62.82147742,2011/02/01 00:00:00+00,2011/02/02 00:00:00+00,11020134192,Abermain,313.37109375,62.7639730497208
151.31769902794278,-32.96827193406637,2010,2010,2010-11,Wildfire,88.68961065,3908.84541009,2011/01/31 00:00:00+00,2011/02/07 00:00:00+00,11013134172,Baraba Lane,885239.54296875,3905.19317689356
150.88204174847806,-32.88987507308499,2010,2010,2010-11,Wildfire,42.18191734,3102.27347625,2011/02/01 00:00:00+00,2011/02/06 00:00:00+00,11020134202,Howes trail,421037.984375,3099.39944526929
150.92313728627232,-33.00572584524264,2010,2010,2010-11,Wildfire,12.83947448,1722.39367205,2011/03/01 00:00:00+00,2011/03/08 00:00:00+00,11030134764,Tumbledown Creek,128154.1328125,1720.77895702688
151.35073371896712,-33.21278809658183,2010,2010,2010-11,Wildfire,1.21534715,593.92708601,2011/03/01 00:00:00+00,2011/03/07 00:00:00+00,11030134765,Dooralong - Whitemans,12130.453125,593.364032584962
151.0497693950689,-33.1767268313451,2010,2010,2010-11,Wildfire,117.99459144,7970.23750972,2011/03/08 00:00:00+00,2011/03/14 00:00:00+00,11030934907,Mogo Creek Fire,1177713.75,7962.69489083452
151.44660044020856,-32.84921372723348,2010,2010,2010-11,Wildfire,22.49442906,2056.11217124,2011/03/10 00:00:00+00,2011/03/17 00:00:00+00,11031034923,Tumblebee,224529.8515625,2054.21709575904
151.71574542477074,-32.8427322727081,2010,2010,2010-11,Wildfire,2.7644376,1109.29980549,2011/03/09 00:00:00+00,2011/03/11 00:00:00+00,11031034926,Millams Rd,27593.46875,1108.27834943015
151.73407649487436,-32.9603181440447,2010,2010,2010-11,Wildfire,0.07396142,114.84739436,2011/03/14 00:00:00+00,2011/03/14 00:00:00+00,11031434978,Yuelarbah Trl car fire,738.2421875,114.740251406876
151.31935833464888,-33.44856288658038,2010,2010,2010-11,Wildfire,0.45368003,275.94184446,2011/04/14 00:00:00+00,2011/04/14 00:00:00+00,11041435418,Bush Alight - Tascott,4528.265625,275.681995692965
151.62984390260092,-32.89561662679884,2010,2010,2010-11,Wildfire,0.3222996,227.46299161,2010/09/19 00:00:00+00,2010/09/19 00:00:00+00, ,Blue Gum Hill NP,3217.0234375,227.252089046447
151.3218395134986,-33.44155312656948,2011,2011,2011-12,Prescribed Burn,15.75621341,1976.76755681,2011/07/13 00:00:00+00,2011/07/14 00:00:00+00,HR10021742585,Point Clare B,157265.296875,1974.90403709006
151.621601074235,-32.88746304453567,2011,2011,2011-12,Wildfire,0.15599005,168.3885296,2011/07/14 00:00:00+00,2011/07/15 00:00:00+00,11071437019,Blue Gum Hills Nil,1557.0078125,168.232648251058
149.358689805363,-35.56941649841083,2010,2010,2010-11,Prescribed Burn,0.27085895,239.95123735,2010/10/06 00:00:00+00,2010/10/07 00:00:00+00,HR10092445989,Yanununbeyan SCA,2707.8671875,239.919356737632
149.2381673427144,-35.68974623389879,2010,2010,2010-11,Prescribed Burn,1.68397911,3391.0594241,2010/07/27 00:00:00+00,2010/08/02 00:00:00+00,HR10040743336,West Tinderry Windrow,16838.2265625,3390.90475954847
153.35517673290164,-29.47797623322484,2011,2011,2011-12,Prescribed Burn,0.37763934,400.59639262,2011/08/04 00:00:00+00,1899/12/30 00:00:00+00,HR10062444749,CNA Angourie SFAZ,3785.40625,401.07485516766
153.35450720571205,-29.475902751702044,2011,2011,2011-12,Prescribed Burn,0.39295413,382.71683552,2011/08/04 00:00:00+00,1899/12/30 00:00:00+00,HR10062444749,CNA Angourie SFAZ,3938.94921875,383.175036072766
153.35438356322967,-29.47334693651719,2011,2011,2011-12,Prescribed Burn,5.78111183,1105.8940355,2011/08/04 00:00:00+00,1899/12/30 00:00:00+00,HR10062444749,CNA Angourie SFAZ,57949.90625,1107.22015685746
153.35528252668863,-29.47890839136275,2011,2011,2011-12,Prescribed Burn,0.04911744,92.9481166,2011/08/04 00:00:00+00,1899/12/30 00:00:00+00,HR10062444749,CNA Angourie SFAZ,492.33984375,93.0588950390542
153.35369224384584,-29.46957590323334,2011,2011,2011-12,Prescribed Burn,18.44008168,5723.78208466,2011/07/28 00:00:00+00,1899/12/30 00:00:00+00,HR08011127341,CNA Lake SFAZ,184845.03125,5730.67520619557
152.84757896923446,-29.20655731965129,2011,2011,2011-12,Prescribed Burn,31.33782581,9231.98693488,2011/07/26 00:00:00+00,1899/12/30 00:00:00+00,HR10051743925,CNA Warringah SFAZ north,314325.80078125,9245.94624544756
153.30734214942302,-29.34184869450348,2011,2011,2011-12,Prescribed Burn,5.80206256,3645.32464213,2011/08/11 00:00:00+00,1899/12/30 00:00:00+00,HR09040236590,CNA Woombah East SFAZ - Esk River,58177.37890625,3650.2389195828
152.39284236101642,-28.47159223727774,2011,2011,2011-12,Wildfire,8.10730854,1980.6535587,2011/08/02 00:00:00+00,2011/08/04 00:00:00+00,11080237432,West Tooloom,81475.01171875,1985.55651125808
153.18670174914706,-29.265898141293242,2011,2011,2011-12,Prescribed Burn,492.70158906,15554.1125412,2011/09/15 00:00:00+00,1899/12/30 00:00:00+00,HR09032636446,RRA _Ridgetop_SFAZ,4941212.98046875,15576.4586564282
151.26329739332488,-33.82967627682054,2011,2011,2011-12,Wildfire,0.03000493,80.00652455,2011/10/24 00:00:00+00,2011/10/24 00:00:00+00, ,Obelisk Fire,299.51171875,79.9346545080769
150.73566262798616,-33.337501997888054,2011,2011,2011-12,Prescribed Burn,785.30160133,26826.5150778,2011/09/04 00:00:00+00,2011/09/06 00:00:00+00,HR08041129406,Mile Ridge North Part 3,7838156.72265625,26801.1226974742
150.99659264859554,-33.2184528046651,2011,2011,2011-12,Prescribed Burn,731.97450732,29083.884541,2011/09/21 00:00:00+00,2011/09/23 00:00:00+00,HR10123048443,Sullivans Arm,7305886.54296875,29056.3397573338
151.3805351176973,-33.51484696643742,2011,2011,2011-12,Prescribed Burn,34.20944602,7010.49625396,2011/09/16 00:00:00+00,2011/09/24 00:00:00+00,HR09120741640,Pomona Rd Phase 1,341453.12890625,7003.92284304963
151.37329474567085,-33.51286120618061,2011,2011,2011-12,Prescribed Burn,1.07981659,483.53584885,2011/10/24 00:00:00+00,2011/10/24 00:00:00+00,HR09120741640,Pomona Road Phase 2,10777.9140625,483.082544504996
151.73621471241105,-32.94920483820099,2011,2011,2011-12,Prescribed Burn,2.62696591,1114.95826778,2011/10/22 00:00:00+00,2011/10/23 00:00:00+00,HR09081239714,East Scenic Drive Pt 2,26220.67578125,1113.91855832274
151.48154059957002,-33.390228388301864,2011,2011,2011-12,Prescribed Burn,1.46180734,554.78499294,2011/09/16 00:00:00+00,2011/09/17 00:00:00+00,HR10012542389,Yaruga Hilltop Part 1,14590.45703125,554.260616893051
152.32342970314863,-30.146274710738663,2011,2011,2011-12,Prescribed Burn,1050.50795537,27325.3683017,2011/08/04 00:00:00+00,2011/08/05 00:00:00+00,HR10111046957,DPA Kangaroo Bend SFAZ,10515743.5273438,27339.1786736433
152.44856720772634,-29.87982955444092,2011,2011,2011-12,Prescribed Burn,162.64143358,8616.61409336,2011/06/27 00:00:00+00,2011/08/04 00:00:00+00,HR10111046991,DPA Dalmorton LMZ,1628905.421875,8623.22572304796
152.17645716676566,-30.167207633554842,2011,2011,2011-12,Prescribed Burn,714.12801012,16145.9182791,2011/08/02 00:00:00+00,2011/08/03 00:00:00+00,HR10123148445,DPA Kangaroo Creek LMZ,7148252.1484375,16153.7969958864
152.782514810057,-29.80315719249019,2011,2011,2011-12,Wildfire,645.59107256,20621.6808701,2011/07/11 00:00:00+00,2011/07/20 00:00:00+00,11071136946,O'Neils Rd fire,6466809.13671875,20639.0572434467
152.68627286564265,-29.67957252825819,2011,2011,2011-12,Wildfire,42.61645119,10548.7351456,2011/07/22 00:00:00+00,2011/07/26 00:00:00+00,11072237177,Turville Road Fire,426994.47265625,10559.0230735136
152.44634643206993,-30.64012691270458,2011,2011,2011-12,Wildfire,52.33073988,5285.18977194,2011/09/20 00:00:00+00,2011/09/23 00:00:00+00,11092039415,Mount Comara,523395.72265625,5285.63788058975
152.6789738657132,-30.14630051403106,2011,2011,2011-12,Prescribed Burn,0.93870847,410.22812391,2011/10/12 00:00:00+00,2011/10/12 00:00:00+00,HR10091545891,Tommys Plain,9396.61328125,410.436289911626
150.9520885851567,-33.41057574211493,2011,2011,2011-12,Prescribed Burn,105.61381515,9157.78157847,2011/09/18 00:00:00+00,2011/09/20 00:00:00+00,HR08041129404,Leets Vale Phase 2,1054144.9921875,9149.13699218925
152.67061193948865,-30.15899853864958,2011,2011,2011-12,Prescribed Burn,1.70533878,529.0017887,2011/10/12 00:00:00+00,2011/10/12 00:00:00+00,HR10091545888,Perkins Plain,17070.2890625,529.263909425641
150.8205913494412,-32.53923809854869,2011,2011,2011-12,Prescribed Burn,1911.03228257,20624.9537928,2011/10/22 00:00:00+00,2011/10/24 00:00:00+00,HR10080645390,Mount Neilson HR,19077145.8945313,20607.0494664251
151.29248320786863,-33.54337806791667,2011,2011,2011-12,Prescribed Burn,241.16427922,6766.03461927,2011/09/22 00:00:00+00,2011/09/29 00:00:00+00,HR10021742592,Pearl Beach,2407133.16796875,6759.70555808458
152.72746963234763,-30.071965286798495,2011,2011,2011-12,Prescribed Burn,324.16132628,23350.2777502,2011/11/10 00:00:00+00,2011/11/10 00:00:00+00,HR11012849161,Wells Spur SFAZ,3245357.0390625,23363.7585114865
152.68543236299243,-30.0751192044412,2011,2011,2011-12,Prescribed Burn,137.54647346,14195.1662396,2011/11/10 00:00:00+00,2011/11/10 00:00:00+00,HR09021235661,Clouds Creek,1377045.20703125,14203.3139922494
152.2821478963566,-30.22948426448965,2011,2011,2011-12,Wildfire,149.82229311,5366.67404494,2011/11/10 00:00:00+00,2011/11/10 00:00:00+00,11110741331,Long Range,1499514.95703125,5368.99103147943
152.83224236711376,-31.528190571259326,2011,2011,2011-12,Prescribed Burn,86.69082085,6583.1360075,2011/09/22 00:00:00+00,2011/09/22 00:00:00+00,HR07052423934,Long Point SFAZ,866050.41796875,6579.87326629538
150.12910803484976,-36.09503484575588,2010,2010,2010-11,Prescribed Burn,1.81537146,573.75764594,2011/09/22 00:00:00+00,2011/09/23 00:00:00+00,HR10091045823,Fire Shed SFAZ,18163.98828125,573.919854647236
153.27660318613115,-29.80603607778745,2011,2011,2011-12,Prescribed Burn,81.15167668,8874.51379985,2011/08/10 00:00:00+00,2011/08/11 00:00:00+00,HR09060338539,Diggers Camp SFAZ,812881.8125,8881.96784399923
150.993478285509,-33.380443612478054,2011,2011,2011-12,Prescribed Burn,145.04895658,10101.9197587,2011/11/12 00:00:00+00,2011/11/13 00:00:00+00,HR10123048438,Finch's Line,1447748.66015625,10092.3703889965
153.39130262501774,-29.19093192116869,2011,2011,2011-12,Prescribed Burn,18.84073799,2455.54315053,2011/08/04 00:00:00+00,2011/08/05 00:00:00+00,HR10062744792,Parrot SFAZ,188984.1171875,2459.30089783966
151.81580592431513,-32.30049555207571,2011,2011,2011-12,Prescribed Burn,181.9769231,6591.94618662,2011/09/19 00:00:00+00,2011/09/19 00:00:00+00, ,Trevor Tops SFAZ 2,1816830.296875,6586.61876614037
152.16943966325522,-32.738904716794806,2011,2011,2011-12,Prescribed Burn,11.46370895,1890.13343529,2011/06/24 00:00:00+00,2011/06/24 00:00:00+00, ,North Ridge HR,114429.421875,1888.42109119744
152.16400755608325,-32.74018651550485,2011,2011,2011-12,Prescribed Burn,21.86240456,2557.90186983,2011/08/29 00:00:00+00,2011/08/29 00:00:00+00, ,Fenceline,218228.01171875,2555.58366862015
151.83726313080746,-32.6266504309856,2011,2011,2011-12,Prescribed Burn,308.9258117,10080.2505634,2011/09/16 00:00:00+00,2011/09/16 00:00:00+00, ,Allen Road,3083784.12109375,10071.3122765793
151.89050323693337,-32.67429049624123,2011,2011,2011-12,Prescribed Burn,110.61761927,4246.5897556,2011/11/10 00:00:00+00,2011/11/10 00:00:00+00, ,Cabbage Tree Palm,1104196.6015625,4242.78847751935
152.30645054997652,-32.50166190968592,2011,2011,2011-12,Prescribed Burn,15.7119502,2134.39880848,2011/09/19 00:00:00+00,2011/09/19 00:00:00+00, ,Bombah Depot PB,156849.35546875,2132.56285665347
152.12824253421374,-32.46343520467659,2011,2011,2011-12,Prescribed Burn,285.03054129,10560.1978552,2011/09/21 00:00:00+00,2011/09/21 00:00:00+00, ,Devils Elbow,2845455.85546875,10551.2092667826
152.0070447005318,-32.18119610444655,2011,2011,2011-12,Prescribed Burn,122.80414622,7206.14150702,2011/09/21 00:00:00+00,2011/09/21 00:00:00+00, ,Mackays,1226148.21484375,7200.58765313994
152.52005114315781,-32.29108045755816,2011,2011,2011-12,Prescribed Burn,19.21937721,2429.8900774,2011/11/28 00:00:00+00,2011/11/28 00:00:00+00, ,Tiona SFAZ,184096.2421875,2341.29285777042
152.47191695525464,-32.41410888636606,2011,2011,2011-12,Prescribed Burn,7.56120664,2843.83424348,2012/11/28 00:00:00+00,2012/11/28 00:00:00+00, ,Bridge Hill - South Powerline,75485.265625,2841.44839625616
152.10792885936,-32.453711948217006,2011,2011,2011-12,Prescribed Burn,124.98619813,5185.30950943,2011/11/10 00:00:00+00,2011/11/10 00:00:00+00, ,Godwins SFAZ,1247741.40625,5180.90783093277
152.71276731079178,-31.80367240557149,2011,2011,2011-12,Prescribed Burn,5.00499376,1327.39288132,2011/11/29 00:00:00+00,2011/11/29 00:00:00+00, ,Lamberts SFAZ,49987.19140625,1326.56076543358
152.51133334530866,-31.987654511999907,2011,2011,2011-12,Prescribed Burn,124.17137559,6322.45739148,2011/11/29 00:00:00+00,2011/11/29 00:00:00+00, ,Gilfillans,1239969.70703125,6318.01544196015
152.51814281045387,-32.031310927391644,2011,2011,2011-12,Prescribed Burn,76.2961652,3661.61840669,2011/11/29 00:00:00+00,2011/11/29 00:00:00+00, ,Tallwood HR,761864.875,3658.98573053588
152.38303551226713,-32.02752622767353,2011,2011,2011-12,Prescribed Burn,349.4830117,13673.568609,2011/10/24 00:00:00+00,2011/11/10 00:00:00+00, ,Bull Hill SFAZ,3489816.34375,13663.7617523931
152.53809940232458,-31.964797839728494,2011,2011,2011-12,Prescribed Burn,142.09348582,4889.10648812,2011/09/22 00:00:00+00,2011/09/22 00:00:00+00, ,Hill Zone,1418964.11328125,4885.71506240348
151.24221813749904,-33.99415435843286,2011,2011,2011-12,Prescribed Burn,0.7237585,621.56432816,2011/11/01 00:00:00+00,2011/11/01 00:00:00+00, ,NSW Golf Club PB,7225.06640625,621.026020842664
151.24279154041346,-33.996897006591425,2010,2010,2010-11,Prescribed Burn,0.04016535,97.29338137,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , ,400.96875,97.2092187958774
151.24699657565844,-33.99669205100483,2010,2010,2010-11,Prescribed Burn,0.18219796,197.66540812,1970/01/01 00:00:00+00,1970/01/01 00:00:00+00, , ,1818.8359375,197.494280549553
152.92250081241878,-30.532460408529495,2011,2011,2011-12,Prescribed Burn,5.53507985,1541.45722574,2011/08/04 00:00:00+00,2011/08/04 00:00:00+00,HR11012148972,North East SFAZ,55369.68359375,1541.71994348977
152.88918849866852,-30.541782449744353,2011,2011,2011-12,Prescribed Burn,70.86237875,9854.48301936,2011/07/13 00:00:00+00,2011/07/13 00:00:00+00,HR11012148971,Edwards Knob LMZ,708854.6484375,9856.08704579305
153.0640373218997,-30.40933706152797,2011,2011,2011-12,Prescribed Burn,6.23443655,1198.59959866,2011/09/21 00:00:00+00,2011/09/21 00:00:00+00,HR11012148973,OB1 Bongil LMZ,62378.41796875,1198.92741330953
153.0296016361418,-30.421629806414458,2011,2011,2011-12,Prescribed Burn,6.44281036,1977.32476024,2011/09/21 00:00:00+00,2011/09/21 00:00:00+00,HR09052838415,Pacific LMZ East,64461.96484375,1977.84430959939
152.27075977569785,-29.52899315533092,2011,2011,2011-12,Wildfire,30.2589913,3653.50161766,2011/09/16 00:00:00+00,2011/09/20 00:00:00+00,11091839185,Tin Ore Creek,303278.53515625,3657.65546567892
152.15790293221303,-29.83869124576438,2011,2011,2011-12,Wildfire,786.9524284,16239.5382144,2011/11/06 00:00:00+00,2011/11/15 00:00:00+00,11110941429,Henry River,7882234.421875,16252.6248242089
152.14869855828377,-29.938353506072705,2011,2011,2011-12,Wildfire,710.81923702,19524.9903075,2011/11/06 00:00:00+00,2011/11/15 00:00:00+00,11110741332,Starlight,7118247.95703125,19538.8330041767
152.25861883391693,-29.539200337937903,2011,2011,2011-12,Prescribed Burn,251.8197005,7338.16882141,2011/09/15 00:00:00+00,2011/09/20 00:00:00+00,HR10030842848,GLEN - HR Boundary Creek LMZ,2523870.97265625,7346.43385516365
151.2231575040547,-29.881511853908204,2011,2011,2011-12,Prescribed Burn,6.09523446,1476.6610291,2011/09/18 00:00:00+00,2011/09/18 00:00:00+00,HR11053151834,TENT - HR Stannifer LMZ,61045.4921875,1477.78892933225
152.32304753471863,-29.48414647594341,2011,2011,2011-12,Prescribed Burn,14.91527888,1395.73800121,2011/09/01 00:00:00+00,2011/09/05 00:00:00+00,HR10020442463,GLEN - HR Granites APZ,149507.1953125,1397.39527202801
152.21350564067174,-30.92383975501912,2011,2011,2011-12,Wildfire,466.32735725,19921.1964431,2011/09/18 00:00:00+00,2011/09/25 00:00:00+00,11091939291,Fitzroy Creek,4662097.47265625,19918.6599326893
152.21210944823238,-30.969524334982964,2011,2011,2011-12,Prescribed Burn,1130.63406379,38661.8556992,2011/09/15 00:00:00+00,2011/09/25 00:00:00+00,HR10111046951,WALC - HR Dourallie Creek,11302773.5546875,38655.7679819733
152.1998786060688,-30.932769998689313,2011,2011,2011-12,Prescribed Burn,479.35751017,17424.2879462,2011/09/15 00:00:00+00,2011/09/20 00:00:00+00,HR09083139990,WALC - HR Dourallie Fitzroy Creek,4792306.57421875,17421.9573473993
152.23614160892512,-30.994020442407923,2011,2011,2011-12,Prescribed Burn,391.53267013,12624.1472993,2011/09/15 00:00:00+00,2011/09/20 00:00:00+00,HR09083139986,WALC - HR Fitzroy Trig,3913960.2890625,12621.9416226701
152.02783395019156,-30.9513136240051,2011,2011,2011-12,Prescribed Burn,1462.40649102,59998.6555503,2011/09/14 00:00:00+00,2011/09/16 00:00:00+00,HR11020249224,WALC - HR Front Tableland,14619819.359375,59989.7151134041
153.45363578748362,-28.37877610073675,2011,2011,2011-12,Prescribed Burn,5.6044987,1394.08822512,2011/08/10 00:00:00+00,2011/08/10 00:00:00+00,HR11021049345,TWE_Towers_LMZ,56337.8125,1397.72521408351
151.1576099423354,-33.67372086780006,2010,2010,2010-11,Wildfire,83.4272452,5969.70321333,2010/09/29 00:00:00+00,2010/10/02 00:00:00+00, ,Gibberagong HR spotover,832735.2578125,5964.20037864484
151.72119579633593,-32.83932037326517,2011,2011,2011-12,Wildfire,25.29330154,3547.19699634,2012/01/22 00:00:00+00,2012/01/24 00:00:00+00,12012244387,Grass Fire Ash Island,252467.65625,3543.93246047731
151.48312344928422,-33.388235085554754,2011,2011,2011-12,Wildfire,1.52831475,512.25130276,2011/10/21 00:00:00+00,2011/10/24 00:00:00+00,11102140655,Bateau Bay Flora Reserve,15254.28125,511.767170605039
151.73194561925047,-32.97487258184315,2011,2011,2011-12,Wildfire,0.0131694,43.62565328,2011/10/20 00:00:00+00,2011/10/20 00:00:00+00,11102040602,Dudley Beach Fire,130.90625,43.5515448051505
151.33770019762994,-32.87274766219506,2011,2011,2011-12,Wildfire,0.08079635,101.30744899,2011/10/19 00:00:00+00,2011/10/19 00:00:00+00, ,Arson Fire Werakata,802.390625,101.085407350393
148.44970373031052,-33.81324941162864,2011,2011,2011-12,Wildfire,4.13148178,849.29728563,2011/09/19 00:00:00+00,2011/09/23 00:00:00+00,11092039428,Cherry Creek Fire,41240.34765625,848.532103180882
144.9400346551695,-33.242381973750184,2011,2011,2011-12,Wildfire,188.16670988,9498.68479437,2011/09/27 00:00:00+00,2011/09/28 00:00:00+00,11092739950,Willandra Grass Fires,1878103.62890625,9489.68626765221
